DEBUG 2023-09-14 12:41:00,713 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 12:41:00,715 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:41:00,716 interactive is False
DEBUG 2023-09-14 12:41:00,716 platform is darwin
DEBUG 2023-09-14 12:41:00,744 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:41:00,745 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 12:41:02,195 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:41:02,593 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
INFO 2023-09-14 12:41:23,401 Watching for file changes with StatReloader
DEBUG 2023-09-14 12:41:23,516 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 12:41:23,520 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:41:23,520 interactive is False
DEBUG 2023-09-14 12:41:23,520 platform is darwin
DEBUG 2023-09-14 12:41:23,546 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:41:23,547 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 12:41:25,060 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:41:25,786 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
INFO 2023-09-14 12:52:51,811 Watching for file changes with StatReloader
DEBUG 2023-09-14 12:52:51,929 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 12:52:51,931 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:52:51,932 interactive is False
DEBUG 2023-09-14 12:52:51,932 platform is darwin
DEBUG 2023-09-14 12:52:51,965 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:52:51,966 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 12:52:55,431 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:52:55,962 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 33
WARNING 2023-09-14 12:55:08,453 Not Found: /favicon.ico
INFO 2023-09-14 12:56:31,902 Watching for file changes with StatReloader
DEBUG 2023-09-14 12:56:32,023 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 12:56:32,026 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:56:32,026 interactive is False
DEBUG 2023-09-14 12:56:32,026 platform is darwin
DEBUG 2023-09-14 12:56:32,055 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:56:32,056 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 12:56:33,373 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:56:33,823 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 45
DEBUG 2023-09-14 12:56:41,141 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:56:41,642 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
INFO 2023-09-14 12:59:59,813 /Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/back_info/models.py changed, reloading.
INFO 2023-09-14 13:00:00,078 Watching for file changes with StatReloader
INFO 2023-09-14 13:00:10,953 Watching for file changes with StatReloader
INFO 2023-09-14 13:00:20,508 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:00:20,626 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:00:20,628 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:00:20,629 interactive is False
DEBUG 2023-09-14 13:00:20,629 platform is darwin
DEBUG 2023-09-14 13:00:20,663 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:00:20,664 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:00:26,157 /Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/back_info/models.py changed, reloading.
INFO 2023-09-14 13:00:26,391 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:00:26,505 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:00:26,508 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:00:26,508 interactive is False
DEBUG 2023-09-14 13:00:26,508 platform is darwin
DEBUG 2023-09-14 13:00:26,551 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:00:26,552 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:00:28,067 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:00:28,187 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:00:28,189 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:00:28,190 interactive is False
DEBUG 2023-09-14 13:00:28,190 platform is darwin
DEBUG 2023-09-14 13:00:28,219 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:00:28,220 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 13:00:29,295 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 13:00:29,897 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
DEBUG 2023-09-14 13:01:49,950 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:01:49,952 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:01:49,953 interactive is False
DEBUG 2023-09-14 13:01:49,953 platform is darwin
DEBUG 2023-09-14 13:01:49,986 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:01:49,987 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
